mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 19:05:55.402,4.1,"53 km E of Barcelona, Philippines",8.1512,126.919
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 19:33:04.131,4.4,"53 km E of Aras-asan, Philippines",8.8632,126.7976
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 19:57:39.486,4.4,"48 km NE of Barcelona, Philippines",8.4035,126.7949
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 21:07:52.262,4.4,"91 km ENE of Barcelona, Philippines",8.3486,127.2464
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 21:20:06.062,4.7,"94 km ENE of Barcelona, Philippines",8.3368,127.269
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 21:23:33.089,4.3,"55 km E of Barcelona, Philippines",8.1699,126.9399
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 21:53:29.159,4.4,"43 km E of Aras-asan, Philippines",8.8535,126.7038
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 23:05:29.938,4.6,"55 km ENE of Barcelona, Philippines",8.258,126.9238
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 23:11:12.842,4.5,"91 km ENE of Barcelona, Philippines",8.4649,127.2041
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 23:39:36.413,4.4,"44 km E of Barcelona, Philippines",8.2188,126.8343
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 00:12:12.287,4.3,"58 km NE of Barcelona, Philippines",8.4604,126.8751
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 00:49:16.087,4.4,"66 km ENE of Hinatuan, Philippines",8.5905,126.8958
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 00:58:32.744,5.1,"50 km ESE of Marihatag, Philippines",8.7119,126.7423
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 01:01:11.523,4.9,"42 km ESE of Marihatag, Philippines",8.707,126.6713
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 01:24:54.240,4.3,"20 km E of Hinatuan, Philippines",8.3678,126.5158
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 02:02:46.561,4.4,"56 km NE of Barcelona, Philippines",8.4691,126.8397
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 02:06:02.689,4.3,"71 km E of Aras-asan, Philippines",8.8249,126.9575
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 02:44:24.359,4.9,"58 km ENE of Barcelona, Philippines",8.3385,126.9347
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 03:39:58.980,4.8,"47 km ESE of Marihatag, Philippines",8.6563,126.702
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 03:56:17.577,4.2,"104 km E of Aras-asan, Philippines",8.7833,127.2511
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 04:27:36.054,4.8,"45 km ESE of Marihatag, Philippines",8.6856,126.6875
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 05:27:13.681,5.1,"65 km ENE of Barcelona, Philippines",8.4351,126.9638
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 05:41:15.193,4.3,"83 km ENE of Barcelona, Philippines",8.5037,127.1043
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 05:42:34.034,4.8,"103 km ENE of Barcelona, Philippines",8.5678,127.2751
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 05:47:05.726,4.5,"96 km ENE of Barcelona, Philippines",8.5293,127.2312
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 07:06:13.455,4.5,"55 km NE of Barcelona, Philippines",8.4541,126.8441
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 07:27:24.018,4.7,"111 km E of Aras-asan, Philippines",8.7445,127.3174
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 08:13:18.209,4.5,"37 km ENE of Barcelona, Philippines",8.3392,126.7188
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 09:56:01.380,4.6,"39 km ENE of Hinatuan, Philippines",8.4659,126.6819
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 10:13:12.760,4.4,"94 km ENE of Barcelona, Philippines",8.4983,127.2187
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 10:45:47.072,4.7,"76 km E of Aras-asan, Philippines",8.8674,127.0049
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 10:48:07.755,4.5,"71 km ENE of Hinatuan, Philippines",8.6345,126.931
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 11:00:25.505,4.5,"53 km E of Aras-asan, Philippines",8.8446,126.7958
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 12:42:36.570,5.0,"38 km ENE of Hinatuan, Philippines",8.4519,126.6751
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 13:32:26.546,4.5,"44 km E of Marihatag, Philippines",8.7596,126.6992
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 14:57:48.753,4.0,"63 km ENE of Barcelona, Philippines",8.4116,126.9541
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 15:36:35.373,4.5,"85 km E of Aras-asan, Philippines",8.7532,127.0767
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 16:29:55.543,4.4,"67 km ENE of Barcelona, Philippines",8.3494,127.0163
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 17:29:01.207,4.3,"89 km ENE of Barcelona, Philippines",8.3512,127.2242
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 20:29:38.408,4.5,"37 km ESE of Aras-asan, Philippines",8.8148,126.6416
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 21:52:13.304,4.6,"40 km ENE of Hinatuan, Philippines",8.5437,126.6603
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 23:18:49.786,4.4,"64 km ENE of Barcelona, Philippines",8.3308,126.9982
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 23:27:46.861,4.2,"83 km ENE of Barcelona, Philippines",8.5301,127.0911
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 23:34:25.426,4.6,"37 km ESE of Marihatag, Philippines",8.6166,126.5826
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 23:39:56.401,4.7,"31 km ESE of Marihatag, Philippines",8.6686,126.5522
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-05 23:51:06.716,4.4,"97 km ENE of Barcelona, Philippines",8.5242,127.2361
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 01:22:48.092,4.1,"49 km NE of Barcelona, Philippines",8.4338,126.7907
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 05:34:10.446,4.2,"53 km ENE of Barcelona, Philippines",8.3768,126.8645
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-06 06:30:37.042,4.2,"97 km ENE of Barcelona, Philippines",8.4696,127.2586
