mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-18 16:28:01.843,4.4,"14 km SSE of Marihatag, Philippines",8.6814,126.3387
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-19 07:16:15.126,4.9,"10 km E of Tidman, Philippines",8.2814,126.4332
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-19 08:14:14.444,4.9,"42 km NE of Barcelona, Philippines",8.3958,126.7399
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-20 01:45:01.277,4.2,"78 km ENE of Hinatuan, Philippines",8.6381,126.9927
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-21 02:21:17.804,4.1,"11 km S of Bislig, Philippines",8.114,126.3279
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-22 11:01:52.091,4.2,"63 km NE of Barcelona, Philippines",8.4842,126.9097
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-22 11:31:50.835,4.4,"36 km SE of Marihatag, Philippines",8.6207,126.5681
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-22 19:07:09.958,4.5,"65 km ENE of Barcelona, Philippines",8.4298,126.9646
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-23 00:50:02.409,4.1,"6 km WNW of Unidad, Philippines",8.5673,126.1773
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-23 14:22:26.625,5.1,"34 km E of Barcelona, Philippines",8.1936,126.7418
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-24 02:02:51.931,4.6,"57 km ENE of Hinatuan, Philippines",8.5627,126.8172
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-24 02:28:06.868,4.6,"23 km ESE of Barcelona, Philippines",8.1184,126.6391
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-24 03:02:06.352,5.1,"27 km NE of Hinatuan, Philippines",8.5352,126.5233
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-24 08:51:57.825,4.7,"10 km NNE of Hinatuan, Philippines",8.4638,126.3708
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-25 14:45:38.593,4.5,"3 km NNW of Hinatuan, Philippines",8.4007,126.3155
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-26 03:42:51.774,4.1,"35 km NE of Hinatuan, Philippines",8.5556,126.5972
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-26 10:20:27.825,4.8,"65 km ENE of Barcelona, Philippines",8.4863,126.9279
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-28 15:48:33.019,5.0,"27 km NE of Hinatuan, Philippines",8.5588,126.4999
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-28 18:27:28.843,4.4,"4 km N of Bigaan, Philippines",8.3548,126.2781
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-31 00:53:05.180,4.2,"54 km ESE of Marihatag, Philippines",8.6464,126.7683
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-31 08:48:30.638,4.2,"38 km E of Marihatag, Philippines",8.7458,126.6424
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-03 01:11:31.461,5.0,"22 km E of Hinatuan, Philippines",8.3515,126.5376
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-04 07:32:22.215,4.7,"25 km E of Hinatuan, Philippines",8.3869,126.5607
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-08 13:30:57.048,4.4,"4 km N of Hinatuan, Philippines",8.4136,126.3334
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-12 09:47:59.241,4.7,"42 km NE of Barcelona, Philippines",8.4178,126.7185
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-12 18:04:40.497,4.6,"51 km ENE of Hinatuan, Philippines",8.5025,126.7873
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-15 11:31:25.572,4.8,"7 km NNE of Hinatuan, Philippines",8.4334,126.3668
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-17 12:32:01.191,5.6,"29 km NE of Hinatuan, Philippines",8.558,126.5225
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-18 07:42:08.934,4.4,"17 km ENE of Hinatuan, Philippines",8.4092,126.4898
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-19 22:11:03.632,4.4,"63 km ENE of Barcelona, Philippines",8.2971,126.9973
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-27 19:05:24.341,4.5,"52 km ENE of Barcelona, Philippines",8.4057,126.8384
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-27 22:42:55.461,4.1,"4 km SE of Gamut, Philippines",8.5022,126.2752
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-30 06:47:46.247,4.6,"50 km E of Aras-asan, Philippines",8.8001,126.7652
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-01-30 16:12:57.956,4.3,"47 km ENE of Barcelona, Philippines",8.3438,126.8234
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-01 21:35:39.226,5.1,"51 km E of Barcelona, Philippines",8.1667,126.9026
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-02 07:12:18.846,4.1,"16 km ESE of Barcelona, Philippines",8.1265,126.576
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-03 00:59:12.748,4.4,"7 km ENE of Lingig, Philippines",8.0581,126.4746
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-03 22:37:44.109,4.4,"24 km ESE of Marihatag, Philippines",8.717,126.5011
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-05 06:39:27.190,4.3,"2 km E of Salvacion, Philippines",8.7119,126.2322
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-07 02:52:47.034,4.6,"71 km ENE of Barcelona, Philippines",8.472,127.0065
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-07 02:57:04.102,5.0,"53 km ESE of Aras-asan, Philippines",8.7759,126.7802
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-10 06:20:05.247,4.3,"16 km NNE of Hinatuan, Philippines",8.5045,126.4014
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-13 09:00:13.305,4.9,"40 km NE of Hinatuan, Philippines",8.6127,126.6121
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-14 07:59:36.297,4.8,"21 km E of Hinatuan, Philippines",8.3934,126.5243
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-15 23:58:08.467,4.5,"11 km ESE of Marihatag, Philippines",8.7804,126.399
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-21 15:22:20.751,4.4,"23 km NE of Hinatuan, Philippines",8.5335,126.4698
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-24 10:19:32.411,4.3,"24 km NE of Barcelona, Philippines",8.3208,126.5814
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-26 07:52:50.525,4.4,"60 km NE of Barcelona, Philippines",8.4709,126.8878
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-27 08:00:33.792,4.4,"40 km E of Aras-asan, Philippines",8.8378,126.6748
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-28 08:49:54.851,4.1,"22 km ENE of Hinatuan, Philippines",8.4864,126.5074
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-29 00:23:58.202,5.4,"46 km E of Aras-asan, Philippines",8.8593,126.7364
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-02-29 17:25:02.762,4.8,"57 km E of Aras-asan, Philippines",8.8045,126.8252
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-01 06:47:40.869,4.4,"46 km ESE of Marihatag, Philippines",8.7206,126.7062
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-01 09:29:02.868,5.4,"47 km E of Aras-asan, Philippines",8.8616,126.74
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-03 18:51:08.452,4.5,"16 km SSE of Marihatag, Philippines",8.667,126.362
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-06 09:19:14.302,4.4,"60 km E of Aras-asan, Philippines",8.7924,126.8512
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-06 16:54:45.879,4.4,"68 km ESE of Marihatag, Philippines",8.6433,126.9002
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2024-03-06 20:08:10.178,4.8,"11 km ESE of Salvacion, Philippines",8.6784,126.3063
