time,latitude,longitude,depth,mag,magType,place
2021-12-17T14:58:03.473Z,12.815,123.736,10,4.6,mb,"9 km SSW of Macalaya, Philippines"
2021-12-13T18:33:20.920Z,10.1807,126.4215,35,4.6,mb,"45 km ENE of Santa Monica, Philippines"
2021-12-09T13:11:06.320Z,10.0622,126.0117,88.86,4.6,mb,"5 km NNW of Santa Monica, Philippines"
2021-12-09T00:18:35.125Z,10.0417,126.1777,35,4.6,mb,"15 km E of Santa Monica, Philippines"
2021-11-11T09:38:45.724Z,13.3171,124.7397,34.12,4.6,mb,"57 km SE of Bato, Philippines"
2021-11-26T15:47:43.716Z,10.2013,126.2296,35,4.6,mb,"29 km NE of Santa Monica, Philippines"
2021-11-09T22:36:35.996Z,5.6747,126.1207,109.49,4.6,mb,"59 km ESE of Caburan, Philippines"
2021-11-02T03:58:56.698Z,9.9172,122.5608,10,4.6,mb,"6 km S of Tuyum, Philippines"
2021-10-11T15:25:54.633Z,5.2029,125.3122,56.96,4.6,mb,"27 km SW of Sarangani, Philippines"
2021-10-04T15:25:48.289Z,9.8247,122.3729,10,4.6,mb,"3 km W of Cartagena, Philippines"
2021-09-11T20:14:36.755Z,5.526,126.5816,41.28,4.6,mb,"102 km SSE of Pondaguitan, Philippines"
2021-10-04T20:12:02.220Z,9.9437,122.1494,10,4.6,mb,"29 km WNW of Bulata, Philippines"
2021-09-08T03:40:40.668Z,14.4991,120.4117,74.17,4.6,mb,"7 km SSE of Saysain, Philippines"
2021-10-03T22:05:50.511Z,5.9709,126.1064,139.27,4.6,mb,"43 km S of Pondaguitan, Philippines"
2021-10-02T23:33:33.833Z,12.935,121.0059,10,4.6,mb,"23 km NE of Tuban, Philippines"
2021-09-03T21:23:22.621Z,12.9238,124.058,55.58,4.6,mb,"1 km ESE of Boton, Philippines"
2021-09-22T19:47:10.956Z,13.3748,120.6983,85.3,4.6,mb,"6 km NE of Cabacao, Philippines"
2021-09-05T09:00:26.018Z,9.8614,122.0354,35,4.6,mb,"40 km W of Bulata, Philippines"
2021-08-03T12:58:45.501Z,14.9237,119.7989,35,4.6,mb,"30 km W of San Nicolas, Philippines"
2021-08-29T14:53:04.629Z,7.9497,126.2274,35,4.6,mb,"11 km SE of Santa Maria, Philippines"
2021-07-20T10:07:16.654Z,13.8005,120.8029,78.71,4.6,mb,"11 km ESE of Hukay, Philippines"
2021-08-14T16:39:55.042Z,20.3567,122.0841,10,4.6,mb,"15 km SE of Basco, Philippines"
2021-07-09T08:34:51.161Z,8.5765,123.2523,10,4.6,mb,"6 km NNE of Langatian, Philippines"
2021-06-26T04:18:09.642Z,13.6823,121.0073,120.61,4.6,mb,"8 km SW of Wawa, Philippines"
2021-06-30T09:58:05.823Z,9.4892,126.1217,36.14,4.6,mb,"22 km SE of Socorro, Philippines"
2021-06-29T08:56:04.709Z,9.1836,122.3194,62.43,4.6,mb,"41 km SW of Colipapa, Philippines"
2021-06-10T04:41:55.813Z,10.2032,126.1261,41.47,4.6,mb,"22 km NNE of Santa Monica, Philippines"
2021-06-20T03:20:54.127Z,5.0525,126.0801,88.83,4.6,mb,"78 km ESE of Sarangani, Philippines"
2021-06-16T18:35:31.865Z,10.1054,126.1405,51.52,4.6,mb,"14 km NE of Santa Monica, Philippines"
2021-06-16T22:19:15.815Z,10.1013,126.0765,10,4.6,mb,"9 km NNE of Santa Monica, Philippines"
2021-06-13T00:51:28.237Z,10.1844,126.116,10,4.6,mb,"20 km NNE of Santa Monica, Philippines"
2021-05-12T03:02:33.022Z,6.6933,126.5491,9.51,4.6,mb,"31 km SE of Bobon, Philippines"
2021-05-20T17:00:54.249Z,10.2141,126.138,57.24,4.6,mb,"24 km NNE of Santa Monica, Philippines"
2021-05-20T09:18:09.221Z,5.8895,126.2085,97.73,4.6,mb,"52 km S of Pondaguitan, Philippines"
2021-05-15T03:04:08.322Z,13.7931,120.7743,117.1,4.6,mb,"9 km SE of Hukay, Philippines"
2021-05-12T11:15:09.720Z,15.9186,121.2026,52.02,4.6,mb,"8 km ENE of Conversion, Philippines"
2021-05-06T04:29:23.114Z,13.5505,125.2057,10,4.6,mb,"91 km ESE of Gigmoto, Philippines"
2021-05-06T13:17:08.622Z,5.3631,126.2808,41.93,4.6,mb,"90 km E of Sarangani, Philippines"
2021-04-25T13:05:44.791Z,9.5241,126.0774,35,4.6,mb,"16 km SE of Socorro, Philippines"
2021-04-23T10:39:48.017Z,8.3337,125.9671,4.52,4.6,mb,"9 km S of Lapinigan, Philippines"
2021-03-16T02:48:15.739Z,9.2874,126.031,93.1,4.6,mb,"6 km NNE of Carmen, Philippines"
2021-02-12T10:16:35.908Z,10.6828,121.7048,10,4.6,mb,"29 km W of Piape I, Philippines"
2021-03-15T11:20:10.792Z,15.139,120.0966,54.07,4.6,mb,"4 km NE of Maloma, Philippines"
2021-03-14T06:07:28.526Z,5.3798,126.1447,87.84,4.6,mb,"75 km E of Sarangani, Philippines"
2021-03-04T09:57:47.181Z,19.0319,121.1407,36.95,4.6,mb,"46 km N of Namuac, Philippines"
2021-02-08T23:50:53.848Z,11.8296,120.5697,10,4.6,mb,"43 km ESE of Coron, Philippines"
2021-01-25T19:39:47.617Z,13.8793,120.6672,90.63,4.6,mb,"2 km E of Lucsuhin, Philippines"
2021-01-15T22:48:55.129Z,13.7845,120.7376,158.64,4.6,mb,"7 km SSE of Hukay, Philippines"
2020-12-30T23:03:00.251Z,5.1231,125.2581,54.13,4.6,mb,"38 km SW of Sarangani, Philippines"
2020-11-03T17:59:06.042Z,21.0909,121.7272,108.64,4.6,mwr,"75 km NNW of Basco, Philippines"
2020-10-30T20:32:46.000Z,13.1321,125.6668,24.12,4.6,mb,"83 km NE of Cabatuan, Philippines"
2020-11-14T05:31:04.583Z,10.3559,126.5907,10,4.6,mb,"71 km ENE of Santa Monica, Philippines"
2020-11-02T06:29:00.670Z,8.6379,121.9721,10,4.6,mb,"87 km NW of Kalawit, Philippines"
2020-10-15T08:51:35.627Z,7.2362,126.3157,10,4.6,mb,"22 km NNE of Limot, Philippines"
2023-11-17T21:49:05.600Z,9.7495,126.5956,49.012,4.5,mb,"53 km E of Union, Philippines"
2023-11-18T04:18:18.721Z,5.533,124.9855,74.942,4.5,mb,"35 km S of Maasim, Philippines"
2023-11-09T01:09:45.924Z,10.5476,126.4392,35,4.5,mb,"73 km NE of Santa Monica, Philippines"
2023-11-02T17:12:35.760Z,10.0388,126.1372,79.903,4.5,mb,"11 km E of Santa Monica, Philippines"
2023-10-25T23:16:51.657Z,19.8048,121.3678,10,4.5,mb,"95 km SW of Basco, Philippines"
2023-09-21T09:29:57.996Z,10.7914,126.0129,40.105,4.5,mb,"25 km SE of Sulangan, Philippines"
2023-09-21T08:22:41.150Z,10.2018,125.9164,51.441,4.5,mb,"24 km NNW of Santa Monica, Philippines"
2023-09-29T23:55:00.302Z,4.8524,125.1348,10,4.5,mb,"70 km SSW of Sarangani, Philippines"
2023-09-28T03:31:45.910Z,9.6651,125.6695,50.762,4.5,mb,"7 km NNE of Bacuag, Philippines"
2023-09-06T14:38:28.575Z,11.1228,124.6448,10,4.5,mb,"3 km SSE of Lim-oo, Philippines"
2023-09-23T22:21:31.291Z,12.3667,123.7145,10,4.5,mb,"Masbate region, Philippines"
2023-09-03T21:23:12.449Z,8.8765,122.5669,10,4.5,mb,"47 km WSW of Cabangahan, Philippines"
2023-09-26T07:36:46.430Z,9.8894,126.1526,67.572,4.5,mb,"6 km ENE of Pilar, Philippines"
2023-09-22T09:05:38.526Z,19.1029,121.0083,35.079,4.5,mb,"55 km N of Claveria, Philippines"
2023-09-17T02:58:11.429Z,19.1513,121.1799,35,4.5,mb,"59 km N of Namuac, Philippines"
2023-08-08T23:42:36.396Z,18.5904,121.017,27.327,4.5,mb,"7 km WSW of Claveria, Philippines"
2023-07-19T02:50:28.454Z,10.9666,125.2292,10,4.5,mb,"21 km E of San Jose, Philippines"
2023-07-22T16:28:49.285Z,11.3478,125.4224,83.986,4.5,mb,"13 km SW of Cabay, Philippines"
2023-06-29T05:15:39.734Z,8.2949,126.5507,64.118,4.5,mb,"19 km NE of Barcelona, Philippines"
2023-06-23T19:12:00.691Z,13.6877,120.6296,148.544,4.5,mb,"15 km S of Calatagan, Philippines"
2023-06-20T04:08:58.773Z,9.7527,125.8107,10,4.5,mb,"21 km NE of Gigaquit, Philippines"
2023-07-06T23:40:22.531Z,15.0279,124.7654,10,4.5,mb,"126 km NNE of Pandan, Philippines"
2023-07-16T19:18:22.475Z,11.093,125.3389,85.17,4.5,mb,"5 km WSW of Balangiga, Philippines"
2023-06-26T20:32:18.510Z,10.0133,122.1553,10,4.5,mb,"31 km WNW of Bulata, Philippines"
2023-06-02T16:22:04.608Z,12.2724,123.6621,35,4.5,mb,"4 km SSW of Umabay, Philippines"
2023-05-28T06:43:54.375Z,16.3971,122.1957,38.486,4.5,mb,"39 km ESE of Minuri, Philippines"
2023-06-20T01:45:41.630Z,5.8912,126.3995,92.963,4.5,mb,"57 km SSE of Pondaguitan, Philippines"
2023-06-07T10:16:59.791Z,13.8062,122.8763,21.012,4.5,mb,"Luzon, Philippines"
2023-06-03T14:29:26.727Z,12.3326,121.915,35.691,4.5,mb,"11 km SW of Odiongan, Philippines"
2023-06-04T03:27:21.128Z,8.8554,126.261,64.397,4.5,mb,"6 km WSW of Aras-asan, Philippines"
2023-06-10T20:26:02.447Z,10.5892,126.2096,35,4.5,mb,"56 km SE of Sulangan, Philippines"
2023-05-09T10:15:38.709Z,9.1186,126.2368,70.004,4.5,mb,"6 km NE of Tandag, Philippines"
2023-06-01T21:38:56.071Z,5.2849,125.979,138.988,4.5,mb,"58 km ESE of Sarangani, Philippines"
2023-05-25T10:24:34.290Z,8.9929,126.1108,86.992,4.5,mb,"Mindanao, Philippines"
2023-05-27T05:52:47.630Z,8.4405,126.5877,80.794,4.5,mb,"28 km ENE of Hinatuan, Philippines"
2023-05-24T23:55:40.030Z,17.5514,122.281,10,4.5,mb,"44 km ESE of Lapi, Philippines"
2023-05-24T08:55:57.380Z,6.0648,126.3325,98.339,4.5,mb,"36 km SSE of Pondaguitan, Philippines"
2023-05-23T17:11:56.060Z,5.8038,124.5777,72.525,4.5,mb,"20 km SSW of Tambilil, Philippines"
2023-05-16T21:59:21.861Z,10.3775,125.1232,9.901,4.5,mb,"14 km WNW of Hinundayan, Philippines"
2023-05-12T02:43:14.658Z,6.9511,125.0343,17.507,4.5,mb,"5 km WSW of Saguing, Philippines"
2023-04-24T00:28:17.178Z,8.2865,122.9369,10.984,4.5,mb,"7 km SW of Siari, Philippines"
2023-05-05T16:59:40.409Z,6.6152,126.2762,75.064,4.5,mb,"18 km E of Tibanbang, Philippines"
2023-04-04T17:02:20.990Z,13.9117,125.4604,10,4.5,mb,"116 km E of Gigmoto, Philippines"
2023-04-24T15:20:47.076Z,9.0347,126.2842,73.426,4.5,mb,"5 km ENE of Tago, Philippines"
2023-04-19T09:04:39.423Z,19.2681,121.2274,38.989,4.5,mb,"73 km N of Namuac, Philippines"
2023-04-05T18:45:09.107Z,13.6179,125.5511,10,4.5,mb,"118 km NNE of Cabodiongan, Philippines"
2023-04-06T13:20:15.373Z,12.4445,123.6649,10,4.5,mb,"9 km NNE of Masbate, Philippines"
2023-04-04T17:48:33.408Z,13.7791,125.3982,10,4.5,mb,"109 km E of Gigmoto, Philippines"
2023-03-03T19:10:34.136Z,17.4968,120.6119,10,4.5,mb,"8 km SSE of Pidigan, Philippines"
2023-03-25T21:35:35.379Z,17.1036,120.9339,10,4.5,mb,"4 km WNW of Betwagan, Philippines"
2023-03-20T21:13:27.773Z,7.3306,123.7796,597.933,4.5,mb,"28 km W of Litayan, Philippines"
2023-03-10T15:27:15.419Z,12.6602,124.8346,48.837,4.5,mb,"14 km NNE of Bugko, Philippines"
2023-03-10T02:23:41.020Z,8.8109,125.9778,10,4.5,mb,"17 km SSE of San Miguel, Philippines"
2023-03-13T12:52:03.573Z,14.3345,123.0011,10,4.5,mb,"15 km NE of Sabang Indan, Philippines"
2023-03-08T10:47:33.218Z,7.4576,126.0872,9.118,4.5,mb,"10 km ESE of San Mariano, Philippines"
2023-02-16T21:38:49.294Z,12.3689,123.7775,10,4.5,mb,"3 km SSE of Batuan, Philippines"
2023-03-05T16:37:27.949Z,5.9794,125.6336,148.974,4.5,mb,"3 km NW of Culaman, Philippines"
2023-02-03T10:49:44.434Z,5.827,126.1074,54.106,4.5,mb,"50 km ESE of Mangili, Philippines"
2023-03-02T09:51:40.729Z,13.7077,120.7099,146.864,4.5,mb,"15 km S of Hukay, Philippines"
2023-02-28T17:09:19.647Z,6.3003,126.286,56.344,4.5,mb,"Mindanao, Philippines"
2023-02-19T18:54:05.558Z,9.0009,126.1626,68.539,4.5,mb,"0 km WSW of Gamut, Philippines"
2023-02-02T01:41:43.255Z,4.8691,126.4196,72.31,4.5,mb,"121 km ESE of Sarangani, Philippines"
2023-02-04T07:03:03.408Z,14.2083,122.9667,10,4.5,mb,"5 km ESE of Sabang Indan, Philippines"
2023-01-25T16:27:54.082Z,14.8806,122.2849,40.898,4.5,mb,"15 km NE of Patnanungan, Philippines"
2023-01-30T13:25:50.900Z,15.5066,119.4087,26.504,4.5,mb,"53 km W of Palauig, Philippines"
2023-01-18T05:00:09.114Z,14.2402,122.9879,10,4.5,mb,"8 km ENE of Sabang Indan, Philippines"
2023-01-11T07:12:31.457Z,13.9966,120.5752,10.557,4.5,mb,"7 km WNW of Binubusan, Philippines"
2023-01-07T13:33:54.318Z,17.4697,119.6884,10,4.5,mb,"72 km W of Cabittaogan, Philippines"
2023-01-27T03:21:36.350Z,13.7753,120.5562,117.537,4.5,mb,"10 km SW of Calatagan, Philippines"
2022-12-24T17:54:42.466Z,14.3122,122.9606,10,4.5,mb,"11 km NNE of Sabang Indan, Philippines"
2023-01-17T22:05:11.469Z,6.2672,126.0482,138.405,4.5,mb,"17 km SW of Surup, Philippines"
2022-12-17T12:24:33.590Z,16.8004,123.0068,10,4.5,mb,"70 km ESE of Dicabisagan, Philippines"
2022-12-06T02:39:15.445Z,13.5829,121.0764,10.322,4.5,mb,"5 km S of Ilihan, Philippines"
2022-12-09T05:06:41.754Z,6.4798,123.9805,9.925,4.5,mb,"8 km WNW of Sangay, Philippines"
2022-11-23T20:48:49.238Z,17.6337,120.9064,35,4.5,mb,"20 km E of Dolores, Philippines"
2022-11-20T01:55:03.969Z,15.7079,121.733,10,4.5,mb,"20 km ESE of Suklayin, Philippines"
2022-10-29T17:52:44.013Z,11.0336,126.0169,52.336,4.5,mb,"23 km ENE of Sulangan, Philippines"
2022-10-25T18:07:13.852Z,17.5951,120.8901,10,4.5,mb,"20 km ESE of Dolores, Philippines"
2022-10-26T01:01:05.468Z,17.5682,120.5783,10,4.5,mb,"1 km W of Pidigan, Philippines"
2022-11-10T23:16:08.295Z,10.2771,121.9439,10,4.5,mb,"16 km SSW of Magdalena, Philippines"
2022-10-10T05:27:28.658Z,18.0583,120.5966,35,4.5,mb,"3 km E of Batac City, Philippines"
2022-11-08T11:16:17.687Z,11.2135,125.9686,68.494,4.5,mb,"33 km NE of Guiuan, Philippines"
2022-09-28T02:28:00.426Z,9.2975,126.3829,42.797,4.5,mb,"21 km E of Cortes, Philippines"
2022-10-17T15:36:03.184Z,6.7576,126.1418,219.855,4.5,mb,"6 km NE of Talisay, Philippines"
2022-10-18T04:23:09.184Z,8.8115,126.302,92.983,4.5,mb,"0 km NE of Marihatag, Philippines"
2022-10-20T07:15:19.207Z,4.978,126.4278,77.164,4.5,mb,"Pulau-Pulau Talaud, Indonesia"
2022-10-19T18:48:09.148Z,9.8729,125.5939,112.62,4.5,mb,"6 km NNW of Talisay, Philippines"
2022-09-20T01:51:16.117Z,17.5233,121.8091,180.616,4.5,mb,"3 km E of Divisoria, Philippines"
2022-09-22T10:59:23.147Z,19.8781,121.3427,40.535,4.5,mb,"91 km SW of Basco, Philippines"
2022-09-13T04:21:05.050Z,17.2445,120.8432,10,4.5,mb,"16 km N of Besao, Philippines"
2022-08-26T17:29:07.150Z,8.5809,126.4956,48.159,4.5,mb,"28 km E of Gamut, Philippines"
2022-09-19T05:24:33.211Z,8.3595,126.5143,84.408,4.5,mb,"19 km E of Hinatuan, Philippines"
2022-09-19T13:06:59.321Z,5.9725,125.8383,154.564,4.5,mb,"17 km ESE of Mangili, Philippines"
2022-09-06T14:27:12.694Z,10.1401,125.6495,99.057,4.5,mb,"21 km NNE of Dinagat, Philippines"
2022-09-11T22:50:10.236Z,18.4254,120.4992,29.822,4.5,mb,"9 km WSW of Davila, Philippines"
2022-08-12T09:04:08.636Z,17.2666,121.0237,10,4.5,mb,"17 km SW of Pasil, Philippines"
2022-09-04T14:48:19.897Z,10.0226,126.2067,54.708,4.5,mb,Philippine Islands region
2022-09-04T04:32:15.693Z,19.2359,121.1033,35,4.5,mb,"Babuyan Islands region, Philippines"
2022-08-03T08:47:35.830Z,18.0194,119.8202,10,4.5,mb,"67 km W of Pagsanahan Norte, Philippines"
2022-08-21T01:20:03.097Z,15.1789,122.3229,10,4.5,mb,"37 km NE of Karligan, Philippines"
2022-08-22T14:59:59.906Z,13.5996,120.8066,93.883,4.5,mb,"9 km SW of Tingloy, Philippines"
2022-08-15T08:52:11.920Z,19.1043,121.1539,35,4.5,mb,"Babuyan Islands region, Philippines"
2022-08-13T15:25:22.722Z,13.7358,120.7668,138.232,4.5,mb,"13 km WNW of Bagalangit, Philippines"
2022-07-27T12:17:48.966Z,17.4557,120.9767,9.916,4.5,mb,"18 km WNW of Pasil, Philippines"
2022-07-31T15:00:11.765Z,17.8095,119.7907,10,4.5,mb,"61 km WNW of Puro Pinget, Philippines"
2022-07-14T10:03:42.585Z,13.8976,120.7244,146.114,4.5,mb,"4 km S of Balayan, Philippines"
2022-07-27T22:41:00.746Z,17.1952,120.5564,10,4.5,mb,"7 km ENE of Allangigan Primero, Philippines"
2022-07-27T03:39:50.944Z,13.0407,124.541,53.051,4.5,mb,"43 km E of Bagacay, Philippines"
2022-08-07T11:17:10.631Z,13.5543,120.7616,145.581,4.5,mb,"10 km N of Wawa, Philippines"
2022-07-27T22:19:52.255Z,17.2996,120.7194,10,4.5,mb,"12 km S of San Ramon, Philippines"
2022-07-30T04:34:27.423Z,17.5108,120.7139,10,4.5,mb,"9 km NNW of Bantay, Philippines"
2022-07-29T07:59:22.191Z,17.8777,120.5835,54.293,4.5,mb,"10 km SE of Pinili, Philippines"
2022-07-28T07:27:50.932Z,17.1491,120.8177,10,4.5,mb,"7 km NW of Besao, Philippines"
2022-07-17T04:05:43.526Z,8.6448,126.4131,10,4.5,mb,"21 km SE of Marihatag, Philippines"
2022-06-30T09:21:37.043Z,6.3277,126.5323,10,4.5,mb,"39 km E of Pondaguitan, Philippines"
2022-06-30T15:45:20.441Z,10.2821,125.9257,59.1,4.5,mb,"31 km NNW of Santa Monica, Philippines"
2022-06-29T16:46:33.217Z,20.7424,120.1008,10,4.5,mb,"154 km SSW of Hengchun, Taiwan"
2022-06-25T20:22:58.110Z,6.0116,125.7,150.52,4.5,mb,"2 km ENE of Mangili, Philippines"
2022-06-05T10:27:13.807Z,9.3114,125.4455,10,4.5,mb,"8 km WSW of Jabonga, Philippines"
2022-05-27T23:08:34.529Z,13.2937,124.8069,35,4.5,mb,"65 km ESE of Bato, Philippines"
2022-05-20T06:04:34.597Z,19.2005,121.0915,10,4.5,mb,"65 km N of Claveria, Philippines"
2022-05-04T23:05:08.560Z,14.1619,119.2512,10,4.5,mb,"91 km WNW of Cabra, Philippines"
2022-04-30T05:00:06.113Z,19.9826,122.2697,10,4.5,mb,"Babuyan Islands region, Philippines"
2022-05-05T01:20:05.392Z,14.1983,119.3494,10,4.5,mb,"83 km WNW of Cabra, Philippines"
2022-05-05T01:00:19.846Z,14.2447,119.3264,10,4.5,mb,"87 km WNW of Cabra, Philippines"
2022-05-12T23:16:51.007Z,20.3517,120.8832,10,4.5,mb,"113 km W of Basco, Philippines"
2022-05-04T20:10:55.299Z,9.677,126.5453,28.94,4.5,mb,"48 km E of Union, Philippines"
2022-04-15T19:19:38.241Z,13.5016,125.2855,10,4.5,mb,"96 km NNE of Cabodiongan, Philippines"
2022-05-10T14:14:36.878Z,13.762,120.7631,141.68,4.5,mb,"11 km SE of Hukay, Philippines"
2022-05-01T16:30:50.010Z,14.2981,119.4464,10,4.5,mb,"79 km NW of Cabra, Philippines"
2022-04-04T08:42:01.713Z,11.3218,125.4562,63.8,4.5,mb,"12 km NW of General MacArthur, Philippines"
2022-04-08T17:40:26.962Z,12.5957,123.6625,10,4.5,mb,"1 km NNW of Bagahanlad, Philippines"
2022-04-05T17:20:00.391Z,9.194,126.4275,10,4.5,mb,"27 km ESE of Burgos, Philippines"
2022-03-29T18:26:11.878Z,14.8938,119.6642,25.9,4.5,mb,"44 km W of San Nicolas, Philippines"
2022-04-01T09:16:23.810Z,10.1886,125.8759,10,4.5,mb,"Leyte, Philippines"
2022-04-18T15:31:40.595Z,14.187,119.2937,10,4.5,mb,"88 km WNW of Cabra, Philippines"
2022-04-17T15:52:23.594Z,14.163,119.3564,10,4.5,mb,"Luzon, Philippines"
2022-04-17T15:24:27.509Z,14.1505,119.2645,10,4.5,mb,"89 km WNW of Cabra, Philippines"
2022-04-18T12:45:38.403Z,14.1655,119.3556,10,4.5,mb,"80 km WNW of Cabra, Philippines"
2022-03-17T23:05:36.534Z,13.9579,119.387,10,4.5,mb,Philippine Islands region
2022-04-17T12:19:39.793Z,5.3486,126.2807,86.23,4.5,mb,"Mindanao, Philippines"
2022-04-08T05:30:58.309Z,14.3571,119.2288,10,4.5,mb,"102 km WNW of Cabra, Philippines"
2022-03-20T05:58:43.712Z,13.9351,119.4044,10,4.5,mb,"69 km W of Cabra, Philippines"
2022-03-19T12:30:54.244Z,14.1649,119.3041,10,4.5,mb,"86 km WNW of Cabra, Philippines"
2022-04-16T00:41:06.361Z,6.518,123.201,10,4.5,mb,"92 km W of Bantogon, Philippines"
2022-03-25T00:59:37.191Z,14.2154,119.4691,10,4.5,mb,"72 km WNW of Cabra, Philippines"
2022-03-25T00:15:41.463Z,14.2558,119.3835,10,4.5,mb,"82 km WNW of Cabra, Philippines"
2022-03-17T15:07:45.307Z,14.0908,119.3298,10,4.5,mb,"80 km WNW of Cabra, Philippines"
2022-04-03T10:17:22.046Z,11.5157,125.845,27.34,4.5,mb,"32 km NE of Hernani, Philippines"
2022-04-08T21:51:39.594Z,5.3417,126.3534,44.36,4.5,mb,"98 km E of Sarangani, Philippines"
2022-04-07T09:52:55.221Z,6.3211,125.7878,163.74,4.5,mb,"14 km ENE of Talagutong, Philippines"
2022-03-25T15:12:08.559Z,13.4995,120.7626,33.47,4.5,mb,"4 km NNE of Wawa, Philippines"
2022-03-20T20:42:01.220Z,10.4986,126.1074,35,4.5,mb,"53 km N of Santa Monica, Philippines"
2022-03-27T01:20:35.912Z,14.1452,119.6174,10,4.5,mb,"54 km WNW of Cabra, Philippines"
2022-03-28T17:25:07.032Z,8.7802,126.3221,75.53,4.5,mb,"Mindanao, Philippines"
2022-03-20T14:44:09.284Z,14.0704,119.5642,10,4.5,mb,"56 km WNW of Cabra, Philippines"
2022-03-26T17:57:13.174Z,20.824,122.1167,10,4.5,mb,"44 km NNE of Basco, Philippines"
2022-03-19T03:31:13.770Z,14.2311,119.4122,10,4.5,mb,"78 km WNW of Cabra, Philippines"
2022-03-14T01:58:51.908Z,14.0414,119.2971,10,4.5,mb,"83 km WNW of Cabra, Philippines"
2022-03-14T15:15:23.995Z,14.1707,119.4394,10,4.5,mb,"72 km WNW of Cabra, Philippines"
2022-03-13T22:57:49.697Z,14.1978,119.6532,10,4.5,mb,"54 km NW of Cabra, Philippines"
2022-03-13T22:01:06.185Z,14.0141,119.3788,10,4.5,mb,"73 km W of Cabra, Philippines"
2022-03-13T21:36:57.388Z,13.9605,119.5515,10,4.5,mb,"54 km W of Cabra, Philippines"
2022-03-13T23:19:35.804Z,14.0142,119.2751,10,4.5,mb,"84 km W of Cabra, Philippines"
2022-03-14T13:06:58.103Z,14.0163,119.3043,10,4.5,mb,"81 km W of Cabra, Philippines"
2022-03-15T19:49:39.940Z,13.9726,119.4862,10,4.5,mb,"61 km W of Cabra, Philippines"
2022-03-13T22:16:50.756Z,14.0726,119.3264,10,4.5,mb,"80 km WNW of Cabra, Philippines"
2022-02-23T13:54:40.183Z,8.4885,126.4977,54.98,4.5,mb,"22 km NE of Hinatuan, Philippines"
2022-02-16T10:29:35.422Z,12.5622,125.2129,35,4.5,mb,"4 km N of Cabatuan, Philippines"
2022-02-20T18:53:36.191Z,6.0475,126.5737,67.67,4.5,mb,"55 km SE of Pondaguitan, Philippines"
2022-02-02T11:50:27.713Z,4.8819,125.9774,145.17,4.5,mb,"81 km SE of Sarangani, Philippines"
2022-02-13T10:12:18.645Z,5.9977,125.5927,84.83,4.5,mb,"8 km WNW of Culaman, Philippines"
2022-01-25T05:17:05.933Z,11.5208,122.2836,10,4.5,mb,"5 km NNW of Libacao, Philippines"
2022-01-30T01:35:32.026Z,15.5192,118.2532,10,4.5,mb,"169 km WSW of Ilioilio, Philippines"
2022-01-09T05:13:27.080Z,12.7291,123.4226,41.47,4.5,mb,"9 km E of Osmeña, Philippines"
2022-01-25T23:59:17.439Z,5.3859,126.4274,10,4.5,mb,"105 km SE of Caburan, Philippines"
2022-01-03T20:38:22.234Z,6.7737,123.5074,17.97,4.5,mb,"56 km W of Gadung, Philippines"
2021-12-15T13:01:20.702Z,10.1465,126.2598,35,4.5,mb,"28 km ENE of Santa Monica, Philippines"
2021-12-29T08:06:33.638Z,5.9565,126.2888,79.12,4.5,mb,"Mindanao, Philippines"
2021-12-19T06:27:09.553Z,15.4843,120.0383,84.29,4.5,mb,"8 km E of San Lorenzo, Philippines"
2021-12-03T06:52:14.246Z,19.8128,121.3782,35.84,4.5,mb,"93 km SW of Basco, Philippines"
2021-12-13T16:23:38.304Z,6.379,126.5576,47.33,4.5,mb,"42 km E of Pondaguitan, Philippines"
2021-12-09T05:42:50.593Z,13.7283,120.7627,167.09,4.5,mb,"13 km W of Bagalangit, Philippines"
2021-11-30T17:35:38.877Z,13.6934,120.8696,148.9,4.5,mb,"2 km SW of Bagalangit, Philippines"
2021-10-19T02:11:15.140Z,13.961,120.6694,10,4.5,mb,"Mindoro, Philippines"
2021-10-02T18:06:51.811Z,9.3026,125.3054,10,4.5,mb,"23 km W of Jabonga, Philippines"
2021-10-22T05:19:50.662Z,14.4571,123.3593,68.29,4.5,mb,"53 km NE of Mercedes, Philippines"
2021-09-26T05:30:05.889Z,9.823,123.7196,10,4.5,mb,"8 km WNW of Loon, Philippines"
2021-09-22T06:50:49.692Z,8.1735,126.5754,87.12,4.5,mb,"15 km E of Barcelona, Philippines"
2021-10-19T22:12:24.661Z,10.9441,124.8208,10,4.5,mb,"1 km S of San Pedro, Philippines"
2021-09-23T08:43:06.015Z,13.4105,121.0042,41.58,4.5,mb,"2 km SSW of San Teodoro, Philippines"
2021-10-14T07:14:34.613Z,6.029,126.033,146.86,4.5,mb,"37 km E of Lamitan, Philippines"
2021-10-03T18:33:50.962Z,13.4399,121.6374,10,4.5,mb,"19 km W of Laylay, Philippines"
2021-10-01T12:48:22.493Z,18.479,121.2436,66.13,4.5,mb,"8 km WSW of Santa Cruz, Philippines"
2021-09-05T16:10:29.706Z,13.3134,120.1049,10,4.5,mb,"38 km WSW of Harrison, Philippines"
2021-08-26T20:39:42.722Z,5.5505,126.4967,100.52,4.5,mb,"96 km SSE of Pondaguitan, Philippines"
2021-09-09T05:19:51.742Z,5.8923,126.2337,96.3,4.5,mb,"52 km S of Pondaguitan, Philippines"
