time,latitude,longitude,depth,mag,magType,place
2022-03-13T22:57:49.697Z,14.1978,119.6532,10,4.5,mb,"54 km NW of Cabra, Philippines"
2022-03-13T22:01:06.185Z,14.0141,119.3788,10,4.5,mb,"73 km W of Cabra, Philippines"
2022-03-13T21:36:57.388Z,13.9605,119.5515,10,4.5,mb,"54 km W of Cabra, Philippines"
2022-03-13T23:19:35.804Z,14.0142,119.2751,10,4.5,mb,"84 km W of Cabra, Philippines"
2022-03-14T13:06:58.103Z,14.0163,119.3043,10,4.5,mb,"81 km W of Cabra, Philippines"
2022-03-15T19:49:39.940Z,13.9726,119.4862,10,4.5,mb,"61 km W of Cabra, Philippines"
2022-03-13T22:16:50.756Z,14.0726,119.3264,10,4.5,mb,"80 km WNW of Cabra, Philippines"
2022-02-23T13:54:40.183Z,8.4885,126.4977,54.98,4.5,mb,"22 km NE of Hinatuan, Philippines"
2022-02-16T10:29:35.422Z,12.5622,125.2129,35,4.5,mb,"4 km N of Cabatuan, Philippines"
2022-02-20T18:53:36.191Z,6.0475,126.5737,67.67,4.5,mb,"55 km SE of Pondaguitan, Philippines"
2022-02-02T11:50:27.713Z,4.8819,125.9774,145.17,4.5,mb,"81 km SE of Sarangani, Philippines"
2022-02-13T10:12:18.645Z,5.9977,125.5927,84.83,4.5,mb,"8 km WNW of Culaman, Philippines"
2022-01-25T05:17:05.933Z,11.5208,122.2836,10,4.5,mb,"5 km NNW of Libacao, Philippines"
2022-01-30T01:35:32.026Z,15.5192,118.2532,10,4.5,mb,"169 km WSW of Ilioilio, Philippines"
2022-01-09T05:13:27.080Z,12.7291,123.4226,41.47,4.5,mb,"9 km E of Osmeña, Philippines"
2022-01-25T23:59:17.439Z,5.3859,126.4274,10,4.5,mb,"105 km SE of Caburan, Philippines"
2022-01-03T20:38:22.234Z,6.7737,123.5074,17.97,4.5,mb,"56 km W of Gadung, Philippines"
2021-12-15T13:01:20.702Z,10.1465,126.2598,35,4.5,mb,"28 km ENE of Santa Monica, Philippines"
2021-12-29T08:06:33.638Z,5.9565,126.2888,79.12,4.5,mb,"Mindanao, Philippines"
2021-12-19T06:27:09.553Z,15.4843,120.0383,84.29,4.5,mb,"8 km E of San Lorenzo, Philippines"
2021-12-03T06:52:14.246Z,19.8128,121.3782,35.84,4.5,mb,"93 km SW of Basco, Philippines"
2021-12-13T16:23:38.304Z,6.379,126.5576,47.33,4.5,mb,"42 km E of Pondaguitan, Philippines"
2021-12-09T05:42:50.593Z,13.7283,120.7627,167.09,4.5,mb,"13 km W of Bagalangit, Philippines"
2021-11-30T17:35:38.877Z,13.6934,120.8696,148.9,4.5,mb,"2 km SW of Bagalangit, Philippines"
2021-10-19T02:11:15.140Z,13.961,120.6694,10,4.5,mb,"Mindoro, Philippines"
2021-10-02T18:06:51.811Z,9.3026,125.3054,10,4.5,mb,"23 km W of Jabonga, Philippines"
2021-10-22T05:19:50.662Z,14.4571,123.3593,68.29,4.5,mb,"53 km NE of Mercedes, Philippines"
2021-09-26T05:30:05.889Z,9.823,123.7196,10,4.5,mb,"8 km WNW of Loon, Philippines"
2021-09-22T06:50:49.692Z,8.1735,126.5754,87.12,4.5,mb,"15 km E of Barcelona, Philippines"
2021-10-19T22:12:24.661Z,10.9441,124.8208,10,4.5,mb,"1 km S of San Pedro, Philippines"
2021-09-23T08:43:06.015Z,13.4105,121.0042,41.58,4.5,mb,"2 km SSW of San Teodoro, Philippines"
2021-10-14T07:14:34.613Z,6.029,126.033,146.86,4.5,mb,"37 km E of Lamitan, Philippines"
2021-10-03T18:33:50.962Z,13.4399,121.6374,10,4.5,mb,"19 km W of Laylay, Philippines"
2021-10-01T12:48:22.493Z,18.479,121.2436,66.13,4.5,mb,"8 km WSW of Santa Cruz, Philippines"
2021-09-05T16:10:29.706Z,13.3134,120.1049,10,4.5,mb,"38 km WSW of Harrison, Philippines"
2021-08-26T20:39:42.722Z,5.5505,126.4967,100.52,4.5,mb,"96 km SSE of Pondaguitan, Philippines"
2021-09-09T05:19:51.742Z,5.8923,126.2337,96.3,4.5,mb,"52 km S of Pondaguitan, Philippines"
2021-09-06T10:27:24.779Z,5.4654,126.3119,71.67,4.5,mb,"89 km SE of Caburan, Philippines"
2021-08-31T22:26:05.831Z,7.1271,125.6224,23.22,4.5,mb,"6 km N of Davao, Philippines"
2021-08-13T06:26:15.839Z,6.5313,126.472,38.95,4.5,mb,"37 km ENE of Pondaguitan, Philippines"
2021-06-30T20:28:45.481Z,18.2968,121.0562,15.23,4.5,mb,"33 km NNW of Kabugao, Philippines"
2021-08-27T11:07:03.068Z,5.6457,125.2687,64.63,4.5,mb,"6 km SSW of Pangyan, Philippines"
2021-07-25T07:44:09.812Z,17.1578,119.9072,23.91,4.5,mb,"54 km W of Darapidap, Philippines"
2021-07-22T11:15:17.910Z,11.568,124.6191,38.85,4.5,mb,"Leyte, Philippines"
2021-07-24T09:43:35.089Z,13.7582,120.9719,121.88,4.5,mb,"3 km E of Mabini, Philippines"
2021-07-25T21:13:50.005Z,10.6077,125.8894,57.15,4.5,mb,"36 km S of Sulangan, Philippines"
2021-07-04T17:04:40.824Z,9.7783,126.4913,36.14,4.5,mb,"Mindanao, Philippines"
2021-06-22T12:03:10.426Z,9.1081,122.039,10,4.5,mb,"70 km SW of Colipapa, Philippines"
2021-07-05T19:57:23.025Z,9.0051,126.5935,45.66,4.5,mb,"33 km ENE of Aras-asan, Philippines"
2021-07-06T14:38:16.369Z,6.9681,125.1636,11.49,4.5,mb,"4 km NE of Malasila, Philippines"
2021-07-08T06:19:41.456Z,5.4695,126.5002,47.51,4.5,mb,"104 km SSE of Pondaguitan, Philippines"
2021-06-15T06:15:44.541Z,7.0689,123.6684,10,4.5,mb,"47 km W of Rimpeso, Philippines"
2021-06-25T09:06:05.700Z,5.8796,125.7529,67.83,4.5,mb,"13 km ESE of Caburan, Philippines"
2021-06-14T14:59:44.957Z,7.7497,124.9362,10,4.5,mb,"7 km W of Maramag, Philippines"
2021-06-20T01:37:02.703Z,6.07,126.1648,124.12,4.5,mb,"32 km S of Pondaguitan, Philippines"
2021-06-18T21:15:28.167Z,7.5677,124.8496,10,4.5,mb,"5 km SE of Osias, Philippines"
2021-05-29T21:20:21.949Z,8.8081,125.7811,29.59,4.5,mb,"5 km NNE of Bayugan, Philippines"
2021-05-31T02:48:07.023Z,17.1162,120.2398,10,4.5,mb,"20 km WSW of Calongbuyan, Philippines"
2021-06-15T13:40:11.795Z,5.0793,125.8756,149.96,4.5,mb,"58 km SE of Sarangani, Philippines"
2021-06-06T03:40:18.875Z,10.1491,125.9362,69.55,4.5,mb,"18 km NW of Santa Monica, Philippines"
2021-06-06T13:51:27.804Z,10.1729,126.062,21.82,4.5,mb,"17 km N of Santa Monica, Philippines"
2021-06-06T13:31:15.612Z,10.1919,126.1496,26.87,4.5,mb,"22 km NNE of Santa Monica, Philippines"
2021-06-09T18:49:36.060Z,5.8057,126.221,111.39,4.5,mb,"61 km S of Pondaguitan, Philippines"
2021-06-09T08:11:08.280Z,9.085,126.1551,76.49,4.5,mb,"3 km S of Buenavista, Philippines"
2021-06-06T09:27:57.969Z,10.1566,126.2514,64.04,4.5,mb,"27 km ENE of Santa Monica, Philippines"
2021-06-03T09:57:27.964Z,10.1231,125.987,80.62,4.5,mb,"12 km NNW of Santa Monica, Philippines"
2021-05-18T01:16:43.360Z,13.5749,120.9802,104.06,4.5,mb,"7 km N of Sabang, Philippines"
2021-04-23T09:56:48.203Z,7.6818,125.6339,87.28,4.5,mb,"2 km NNW of Suz-on, Philippines"
2021-05-17T07:55:36.059Z,19.2097,122.1996,10,4.5,mb,"77 km N of San Vicente, Philippines"
2021-04-21T08:45:12.324Z,8.7617,125.8334,10,4.5,mb,"7 km E of Bayugan, Philippines"
2021-05-07T07:10:43.219Z,6.05,126.0421,137.48,4.5,mb,"37 km SSW of Pondaguitan, Philippines"
2021-04-27T08:44:08.425Z,9.9752,126.2305,43.08,4.5,mb,"18 km NE of Pilar, Philippines"
2021-04-07T19:48:21.836Z,14.9081,119.349,10,4.5,mb,"78 km W of San Nicolas, Philippines"
2021-04-27T17:47:42.687Z,19.0444,120.86,35.82,4.5,mb,"53 km NNW of Claveria, Philippines"
2021-04-27T16:58:09.389Z,5.2683,126.4644,51.83,4.5,mb,"111 km E of Sarangani, Philippines"
2021-04-24T03:15:16.499Z,19.3602,120.1341,10,4.5,mb,"108 km NNW of Davila, Philippines"
2021-04-23T23:09:24.499Z,5.2182,126.4028,55.55,4.5,mb,"106 km E of Sarangani, Philippines"
2021-04-23T08:48:16.461Z,8.4545,125.9417,48.48,4.5,mb,"5 km NW of Lapinigan, Philippines"
2021-04-06T03:22:03.629Z,10.2521,126.4228,35,4.5,mb,"49 km ENE of Santa Monica, Philippines"
2021-04-16T12:17:53.814Z,4.8044,125.4662,163.69,4.5,mb,"66 km S of Sarangani, Philippines"
2021-02-05T11:14:44.735Z,9.2687,126.5677,38.67,4.5,mb,"Mindanao, Philippines"
2021-02-28T22:51:23.190Z,6.653,124.9969,11.37,4.5,mb,"3 km NE of Telafas, Philippines"
2021-02-27T02:32:53.405Z,4.7198,126.2062,94.18,4.5,mb,"111 km SE of Sarangani, Philippines"
2021-01-27T13:07:45.142Z,18.3174,120.8233,43.78,4.5,mb,"20 km NNE of Piddig, Philippines"
2021-02-04T23:30:02.617Z,14.3807,123.0941,10,4.5,mb,"26 km NE of Sabang Indan, Philippines"
2021-02-04T22:08:40.294Z,14.4849,123.1486,10,4.5,mb,"38 km NE of Sabang Indan, Philippines"
2021-01-21T19:47:57.799Z,13.5208,119.3254,10,4.5,mb,"88 km WSW of Cabra, Philippines"
2021-01-16T22:37:45.312Z,12.0214,125.0465,80.23,4.5,mb,"4 km SE of San Jose de Buan, Philippines"
2020-12-24T10:32:07.304Z,13.7471,120.9371,122.91,4.5,mb,"Mindoro, Philippines"
2021-01-07T02:20:32.752Z,7.8003,122.0446,10,4.5,mb,"14 km NW of Siocon, Philippines"
2021-01-04T00:05:10.096Z,13.1674,122.2262,10,4.5,mb,"22 km SE of Torrijos, Philippines"
2021-01-07T16:47:18.277Z,7.6827,121.9292,10,4.5,mb,"22 km W of Siocon, Philippines"
2020-12-16T00:00:07.461Z,13.1234,123.9382,10,4.5,mb,"3 km WNW of Santo Niño, Philippines"
2020-12-29T16:45:13.409Z,5.1557,125.3588,45.84,4.5,mb,"29 km SSW of Sarangani, Philippines"
2020-12-28T13:43:32.767Z,13.9939,120.6997,154.22,4.5,mb,"3 km W of Putol, Philippines"
2020-12-26T00:08:25.505Z,6.6326,126.0676,123.04,4.5,mb,"2 km SSW of Sigaboy, Philippines"
2020-11-27T02:37:53.266Z,14.0484,120.6726,145.9,4.5,mb,"0 km SE of Lumbangan, Philippines"
2020-12-16T20:51:27.283Z,5.1358,125.4547,65.34,4.5,mb,"29 km S of Sarangani, Philippines"
2020-12-16T06:06:49.049Z,5.622,124.8874,65.97,4.5,mb,"27 km SSW of Daliao, Philippines"
2016-11-27T11:00:28.430Z,9.6337,126.5879,61.92,4.5,mb,"54 km ESE of Union, Philippines"
2016-09-23T19:50:07.700Z,8.3579,126.0587,44.67,4.5,mb,"10 km SE of Lapinigan, Philippines"
2016-10-15T19:32:02.790Z,6.0482,126.2188,145.5,4.5,mb,"Mindanao, Philippines"
2016-09-02T11:56:50.700Z,6.3188,123.8538,10,4.5,mb,"25 km WSW of Sangay, Philippines"
2016-10-01T22:50:22.360Z,13.8138,120.8291,110.94,4.5,mb,"10 km NW of Solo, Philippines"
2016-09-25T09:16:08.970Z,19.784,121.258,11.06,4.5,mb,"104 km SW of Basco, Philippines"
2016-09-03T00:29:09.130Z,6.4001,123.9716,43.67,4.5,mb,"9 km WSW of Sangay, Philippines"
2016-07-12T12:20:44.470Z,12.6447,126.0191,10,4.5,mb,"75 km NE of Alugan, Philippines"
2016-06-13T07:38:14.480Z,12.1943,125.143,48.41,4.5,mb,"10 km WNW of Maslog, Philippines"
2016-05-30T09:14:19.370Z,8.8814,126.2588,69.56,4.5,mb,"5 km W of Aras-asan, Philippines"
2016-05-13T15:13:39.200Z,10.2467,126.0834,43.71,4.5,mb,"25 km N of Santa Monica, Philippines"
2016-02-29T05:12:21.680Z,10.9344,125.8456,87.17,4.5,mb,"2 km E of Sulangan, Philippines"
2016-03-02T08:24:07.040Z,8.5157,121.6919,38.43,4.5,mb,"102 km NNW of Siocon, Philippines"
2016-02-28T21:01:58.510Z,9.8337,124.8208,36.83,4.5,mb,"29 km ENE of Bacong, Philippines"
2016-02-09T18:14:16.220Z,12.8103,125.2798,41.78,4.5,mb,"30 km ENE of Cabodiongan, Philippines"
2017-07-29T06:31:31.160Z,14.866,119.7776,62.23,4.5,mb,"33 km WSW of San Nicolas, Philippines"
2017-08-05T11:12:54.390Z,10.1246,125.3412,63.89,4.5,mb,"21 km ENE of San Francisco, Philippines"
2017-07-14T22:23:57.480Z,17.1269,120.1245,55.24,4.5,mb,"32 km WSW of Darapidap, Philippines"
2017-05-30T12:10:17.220Z,9.9588,122.712,33.76,4.5,mb,"3 km SW of Dancalan, Philippines"
2017-06-13T04:34:28.630Z,5.1627,125.2353,37.79,4.5,mb,"36 km SW of Sarangani, Philippines"
2017-05-29T07:52:10.070Z,20.446,120.0697,10,4.5,mb,"186 km SSW of Hengchun, Taiwan"
2017-05-22T05:55:01.990Z,11.9629,123.7692,59.89,4.5,mb,"3 km ENE of Recodo, Philippines"
2017-06-25T19:45:16.130Z,5.8229,125.9897,125.7,4.5,mb,"39 km ESE of Mangili, Philippines"
2017-05-26T03:35:13.760Z,10.1009,126.2993,54.17,4.5,mb,"29 km ENE of Santa Monica, Philippines"
2017-05-23T13:17:41.950Z,5.2395,126.2318,61.16,4.5,mb,"87 km ESE of Sarangani, Philippines"
2017-05-01T00:31:59.340Z,10.6876,125.8006,105.13,4.5,mb,"27 km S of Sulangan, Philippines"
2017-04-10T13:50:17.930Z,5.96,126.0847,119.68,4.5,mb,"44 km ESE of Lamitan, Philippines"
2017-03-01T05:10:55.870Z,13.8901,120.6107,190.22,4.5,mb,"2 km NW of Gulod, Philippines"
2015-12-26T03:31:37.500Z,5.7701,126.144,105.68,4.5,mb,"57 km ESE of Mangili, Philippines"
2017-03-31T18:13:11.260Z,6.1185,126.2718,128.02,4.5,mb,"28 km SSE of Pondaguitan, Philippines"
2017-02-27T09:01:51.140Z,5.9791,125.9141,66.98,4.5,mb,"25 km E of Mangili, Philippines"
2017-02-23T03:06:59.930Z,6.1114,124.964,43.73,4.5,mb,"14 km WSW of Glamang, Philippines"
2017-03-27T12:12:34.740Z,6.1143,125.9537,131.74,4.5,mb,"27 km E of Lamitan, Philippines"
2015-12-05T22:45:41.370Z,17.223,120.1981,58.74,4.5,mb,"23 km W of Darapidap, Philippines"
2015-12-04T03:44:11.940Z,9.6055,126.1558,105.63,4.5,mb,"17 km SSE of Union, Philippines"
2017-01-07T17:56:28.830Z,9.5512,126.5037,37.48,4.5,mb,"45 km NE of Cortes, Philippines"
2017-01-26T22:55:08.030Z,13.5776,120.4737,61.42,4.5,mb,"14 km NNE of Harrison, Philippines"
2017-01-29T05:06:39.640Z,9.8636,125.9277,15.55,4.5,mb,"4 km W of Del Carmen, Surigao del Norte, Philippines"
2015-11-02T17:05:36.060Z,10.7698,124.1036,10,4.5,mb,"8 km ESE of Calumboyan, Philippines"
2017-02-07T08:21:06.450Z,18.8798,121.0238,46.56,4.5,mb,"30 km NNW of Claveria, Philippines"
2015-11-02T05:32:36.090Z,7.0141,126.5608,136.95,4.5,mb,"12 km ESE of Jovellar, Philippines"
2015-09-21T19:00:09.660Z,10.1344,126.0921,42.59,4.5,mb,"13 km NNE of Santa Monica, Philippines"
2015-08-10T20:19:31.020Z,9.7938,124.338,21.52,4.5,mb,"4 km SSE of Pilar, Philippines"
2016-12-25T00:11:50.640Z,10.0432,126.5154,10,4.5,mb,"49 km ENE of Pilar, Philippines"
2015-08-24T18:06:56.590Z,14.2511,121.0516,35,4.5,mb,"3 km SW of Pulong Santa Cruz, Philippines"
2015-08-04T05:24:04.140Z,8.3995,122.6916,53.56,4.5,mb,"31 km N of Liloy, Philippines"
2015-08-04T14:43:49.000Z,7.4518,126.4366,158.17,4.5,mb,"12 km W of San Luis, Philippines"
2015-07-12T16:36:46.300Z,19.2114,121.0594,10,4.5,mb,"66 km N of Claveria, Philippines"
2016-12-25T00:30:30.030Z,10.0434,126.2965,10,4.5,mb,"28 km E of Santa Monica, Philippines"
2015-06-22T06:12:43.770Z,6.654,126.0173,10,4.5,mb,"6 km W of Sigaboy, Philippines"
2016-12-28T10:43:55.690Z,10.0133,126.5579,42.29,4.5,mb,"52 km ENE of Pilar, Philippines"
2015-07-18T09:45:08.300Z,5.8956,125.7211,165.53,4.5,mb,"9 km ESE of Caburan, Philippines"
2015-06-03T19:56:58.780Z,10.796,126.165,74.64,4.5,mb,"40 km ESE of Sulangan, Philippines"
2015-06-03T07:58:15.340Z,10.3474,125.279,35,4.5,mb,"3 km E of Hinundayan, Philippines"
2015-06-03T18:56:39.160Z,10.718,126.3096,60.91,4.5,mb,"58 km ESE of Sulangan, Philippines"
2015-05-07T06:47:00.710Z,8.4128,126.129,59.4,4.5,mb,"6 km SW of Tagbina, Philippines"
2015-05-11T09:40:15.560Z,9.0808,126.4656,64.77,4.5,mb,"24 km ENE of La Paz, Philippines"
2015-04-14T16:15:36.870Z,12.53,125.5133,37.71,4.5,mb,"25 km ENE of Anito, Philippines"
2016-12-15T16:28:56.300Z,10.3099,125.2754,50.97,4.5,mb,"5 km SSE of Hinundayan, Philippines"
2015-03-14T14:37:37.260Z,16.8134,120.363,65.68,4.5,mb,"4 km WSW of Balaoan, Philippines"
2012-12-16T23:58:30.730Z,11.087,124.82,45.8,4.5,mb,"6 km SE of Canhandugan, Philippines"
2001-10-21T17:00:34.980Z,4.869,125.507,250,4.5,mb,"59 km S of Sarangani, Philippines"
2012-10-26T20:58:11.130Z,11.496,126.35,43.9,4.5,mb,"81 km ENE of Hernani, Philippines"
2012-10-06T08:39:59.970Z,11.192,126.573,29.9,4.5,mb,"86 km ENE of Sulangan, Philippines"
2012-10-09T10:47:44.440Z,11.774,125.367,55,4.5,mb,"5 km W of Nena, Philippines"
2013-06-03T05:27:05.050Z,7.511,124.766,10,4.5,mb,"5 km ENE of Banisilan, Philippines"
2012-09-03T18:02:28.870Z,10.639,126.393,35,4.5,mb,"70 km ESE of Sulangan, Philippines"
2012-09-14T08:55:38.640Z,10.083,126.288,35,4.5,mb,"28 km ENE of Santa Monica, Philippines"
2012-09-13T05:41:16.170Z,10.688,126.074,35,4.5,mb,"38 km SE of Sulangan, Philippines"
2012-09-08T20:16:43.080Z,11.112,126.513,35,4.5,mb,"77 km ENE of Sulangan, Philippines"
2012-08-21T19:53:11.740Z,5.859,126.087,123.2,4.5,mb,"47 km ESE of Mangili, Philippines"
2013-04-10T20:58:58.670Z,20.864,122.432,10,4.5,mb,"66 km NE of Basco, Philippines"
2012-08-03T22:10:19.020Z,6.846,123.795,53,4.5,mb,"25 km W of Gadung, Philippines"
2012-07-13T07:07:18.010Z,5.939,126.456,35.2,4.5,mb,"55 km SSE of Pondaguitan, Philippines"
2012-06-19T19:28:50.590Z,5.933,125.979,127,4.5,mb,"33 km ESE of Mangili, Philippines"
2012-07-04T12:35:44.080Z,10.233,122.441,39.3,4.5,mb,"21 km SSW of La Paz, Philippines"
2012-06-11T12:26:16.150Z,12.977,124.11,110.1,4.5,mb,"3 km ESE of Sugod, Philippines"
2012-06-12T19:03:36.190Z,6.602,123.575,615,4.5,mb,"51 km W of Bantogon, Philippines"
2012-05-17T05:29:44.060Z,9.569,122.825,28.1,4.5,mb,"6 km NNW of Tabuan, Philippines"
2012-06-04T18:14:57.740Z,18.335,122.357,49.2,4.5,mb,"24 km E of Casambalangan, Philippines"
2012-10-31T02:07:23.990Z,14.905,121.567,35,4.5,mb,"17 km NNW of General Nakar, Philippines"
2012-05-10T21:49:47.320Z,7.382,123.634,62.8,4.5,mb,"23 km ESE of Malim, Philippines"
2016-12-19T04:57:41.270Z,13.4344,120.6567,74.78,4.5,mb,"7 km W of Abra de Ilog, Philippines"
2012-09-17T07:16:32.800Z,10.92,126.582,35,4.5,mb,"82 km E of Sulangan, Philippines"
2012-11-26T17:33:21.450Z,20.109,120.481,20.2,4.5,mb,"160 km WSW of Basco, Philippines"
2012-09-10T02:47:22.030Z,9.538,126.501,100,4.5,mb,"44 km NE of Cortes, Philippines"
2012-03-17T04:08:18.700Z,6.821,123.807,61.1,4.5,mb,"23 km W of Gadung, Philippines"
2012-03-15T22:29:04.220Z,12.96,125.809,56.5,4.5,mb,"79 km NE of Anito, Philippines"
2012-08-31T17:47:01.920Z,10.366,126.418,35,4.5,mb,"56 km NE of Santa Monica, Philippines"
2012-03-04T14:26:19.330Z,14.239,120.626,150.7,4.5,mb,"8 km N of Looc, Philippines"
2012-02-06T05:48:10.190Z,9.964,123.461,10,4.5,mb,"5 km NW of Cansuje, Philippines"
2012-02-06T11:33:21.010Z,9.971,123.27,10,4.5,mb,"7 km SSE of La Libertad, Philippines"
2012-01-11T05:00:52.750Z,13.002,124.105,48.8,4.5,mb,"3 km ENE of Sugod, Philippines"
2012-09-23T05:12:52.050Z,10.114,126.362,35,4.5,mb,"36 km ENE of Santa Monica, Philippines"
2011-11-30T00:41:19.780Z,15.371,119.043,10,4.5,mb,"92 km W of Palauig, Philippines"
2012-06-14T11:27:19.830Z,7.876,122.943,96.5,4.5,mb,"13 km W of Bayog, Philippines"
2011-10-25T15:11:39.650Z,6.47,125.857,120.3,4.5,mb,"26 km WSW of Luzon, Philippines"
2011-10-22T04:03:10.500Z,19.69,121.997,84.7,4.5,mb,"84 km S of Basco, Philippines"
2012-04-08T16:00:05.410Z,20.472,121.063,10,4.5,mb,"94 km W of Basco, Philippines"
2011-10-01T19:28:54.400Z,18.3,120.773,54.6,4.5,mb,"15 km ENE of Vintar, Philippines"
2011-09-25T23:43:12.560Z,19.564,121.235,45,4.5,mb,"105 km N of Namuac, Philippines"
2011-08-21T02:36:24.450Z,9.407,126.137,104.4,4.5,mb,"15 km NNW of Cortes, Philippines"
2013-02-15T22:02:18.740Z,11.789,125.693,35,4.5,mb,"26 km E of Sulat, Philippines"
2011-07-30T21:59:23.580Z,9.51,122.051,10,4.5,mb,"45 km WSW of Maricalom, Philippines"
2012-11-10T09:24:01.390Z,9.028,126.184,136.4,4.5,mb,"3 km NNE of Gamut, Philippines"
2011-07-11T23:26:24.240Z,9.641,122.321,10,4.5,mb,"12 km WSW of Maricalom, Philippines"
2012-11-02T20:39:03.630Z,10.573,122.908,125.8,4.5,mb,"1 km E of Taloc, Philippines"
2012-01-18T20:04:50.930Z,18.883,122.444,73,4.5,mb,"51 km NE of San Vicente, Philippines"
2012-09-27T03:47:12.380Z,15.129,123.058,33.2,4.5,mb,"86 km ENE of Casuguran, Philippines"
2012-11-15T06:43:08.720Z,13.999,120.741,148,4.5,mb,"1 km ENE of Putol, Philippines"
2012-11-14T18:11:59.220Z,10.425,126.603,35,4.5,mb,"76 km NE of Santa Monica, Philippines"
2011-06-07T08:34:00.850Z,10.4,126.207,77,4.5,mb,"45 km NNE of Santa Monica, Philippines"
2012-02-06T12:29:36.730Z,9.94,123.23,10,4.5,mb,"5 km SE of Jimalalud, Philippines"
2012-02-01T07:51:15.400Z,11.578,125.559,87.4,4.5,mb,"9 km E of Lalawigan, Philippines"
2011-12-01T21:59:35.600Z,12.253,125.805,39.1,4.5,mb,"33 km ENE of San Policarpo, Philippines"
2012-10-23T15:37:00.820Z,9.652,126.38,88.1,4.5,mb,"Mindanao, Philippines"
2011-05-05T18:47:52.020Z,21.074,121.968,35,4.5,mb,"69 km N of Basco, Philippines"
2011-05-07T04:05:37.990Z,9.374,125.729,56.1,4.5,mb,"18 km WSW of Adlay, Philippines"
2012-08-11T07:27:25.300Z,11.366,125.545,60.2,4.5,mb,"5 km S of Llorente, Philippines"
2012-09-25T13:37:36.550Z,9.783,126.345,35,4.5,mb,"25 km E of Union, Philippines"
2012-09-15T06:50:36.570Z,10.801,126.602,38.4,4.5,mb,"86 km E of Sulangan, Philippines"
2011-11-30T05:32:46.650Z,15.435,119.266,10,4.5,mb,"68 km W of Palauig, Philippines"
2011-11-30T14:26:39.090Z,15.436,119.19,10,4.5,mb,"76 km W of Palauig, Philippines"
2011-11-24T20:27:00.530Z,5.819,124.832,54.9,4.5,mb,"7 km SSW of Lumazal, Philippines"
2011-11-22T14:17:42.440Z,13.488,120.157,45.4,4.5,mb,"27 km SSW of Looc, Philippines"
2012-07-08T05:53:56.050Z,9.859,126.111,39.5,4.5,mb,"1 km ESE of Pilar, Philippines"
2012-06-27T15:51:49.960Z,18.906,121.094,32.7,4.5,mb,"33 km N of Claveria, Philippines"
2012-08-21T16:07:26.650Z,12.159,125.336,53.9,4.5,mb,"11 km E of Maslog, Philippines"
2012-05-20T17:23:27.680Z,9.625,125.966,58.3,4.5,mb,"0 km N of Socorro, Philippines"
2012-07-18T13:41:10.630Z,11.273,126.15,10,4.5,mb,"51 km NE of Sulangan, Philippines"
2012-07-17T07:43:35.430Z,18.213,121.158,25.6,4.5,mb,"21 km N of Kabugao, Philippines"
2012-07-12T19:21:56.690Z,6.002,126.333,62.3,4.5,mb,"43 km SSE of Pondaguitan, Philippines"
2011-07-17T21:23:29.210Z,9.947,126.388,51.2,4.5,mb,"32 km ENE of Pilar, Philippines"
2012-06-17T23:18:55.380Z,10.922,125.35,35,4.5,mb,"21 km S of Balangiga, Philippines"
2011-07-10T16:24:16.270Z,9.485,122.279,27.6,4.5,mb,"24 km WSW of Alim, Philippines"
2011-03-06T11:04:12.150Z,15.362,119.368,35.2,4.5,mb,"58 km W of Palauig, Philippines"
2011-02-20T11:34:54.670Z,5.674,121.803,35,4.5,mb,"40 km SSW of Tabiauan, Philippines"
2011-03-01T18:01:38.870Z,6.89,126.598,64.3,4.5,mb,"23 km SE of Lukatan, Philippines"
2011-07-16T06:44:52.860Z,9.639,122.097,10,4.5,mb,"35 km WSW of Sipalay, Philippines"
2011-07-13T14:33:24.600Z,9.594,122.204,10,4.5,mb,"26 km WSW of Maricalom, Philippines"
2011-07-11T22:26:06.420Z,9.524,122.324,10,4.5,mb,"18 km WSW of Alim, Philippines"
2011-05-29T05:45:51.030Z,6.887,126.39,31.2,4.5,mb,"7 km ENE of Bobon, Philippines"
2011-05-11T19:16:16.220Z,6.331,126.057,63.1,4.5,mb,"11 km SW of Surup, Philippines"
2010-12-19T12:16:51.720Z,10.599,126.204,10,4.5,mb,"55 km SE of Sulangan, Philippines"
2012-02-06T04:15:44.810Z,9.898,123.126,10,4.5,mb,"3 km ENE of Amdos, Philippines"
2012-01-19T20:23:42.600Z,11.075,125.829,10,4.5,mb,"12 km ENE of Guiuan, Philippines"
2011-05-26T16:15:36.860Z,15.474,119.389,35,4.5,mb,"55 km W of Palauig, Philippines"
2012-02-15T15:09:24.100Z,10.075,123.365,10,4.5,mb,"8 km WNW of Dumanjog, Philippines"
2011-12-03T21:41:47.670Z,19.272,121.319,40.1,4.5,mb,"74 km NNE of Namuac, Philippines"
2011-04-28T21:37:55.190Z,18.746,119.95,16.3,4.5,mb,"72 km WNW of Davila, Philippines"
2012-02-08T15:17:14.890Z,5.827,126.571,107.6,4.5,mb,"73 km SE of Pondaguitan, Philippines"
2010-10-15T21:12:05.320Z,11.571,125.707,50.8,4.5,mb,"24 km ENE of Maydolong, Philippines"
2011-02-18T12:39:11.730Z,11.681,124.544,69.1,4.5,mb,"2 km N of Culaba, Philippines"
2011-02-08T21:01:07.480Z,17.825,121.005,62.1,4.5,mb,"28 km SW of Kabugao, Philippines"
